tagID,timestamp,x,y,z
GPA-4_A563_S1,41:40.6,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:40.6,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.6,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.6,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:40.7,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.7,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.7,0.3594,-0.6719,-0.7031
GPA-4_A563_S1,41:40.7,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:40.7,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:40.7,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.7,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.7,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:40.7,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:40.7,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:40.8,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:40.8,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:40.8,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:40.8,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:40.8,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:40.8,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:40.8,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.8,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:40.8,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:40.8,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:40.9,0.375,-0.7031,-0.7031
GPA-4_A563_S1,41:40.9,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:40.9,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:40.9,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:40.9,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:40.9,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:40.9,0.3281,-0.7031,-0.7031
GPA-4_A563_S1,41:40.9,0.3281,-0.7031,-0.7031
GPA-4_A563_S1,41:40.9,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.0,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:41.0,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:41.0,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:41.0,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.0,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.0,0.3594,-0.6719,-0.7031
GPA-4_A563_S1,41:41.0,0.4219,-0.6719,-0.7031
GPA-4_A563_S1,41:41.0,0.375,-0.6875,-0.7344
GPA-4_A563_S1,41:41.0,0.3438,-0.6562,-0.7188
GPA-4_A563_S1,41:41.0,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.0,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.1,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.1,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.1,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.1,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.1,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:41.1,0.3438,-0.7031,-0.7031
GPA-4_A563_S1,41:41.1,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:41.1,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:41.1,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:41.1,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:41.2,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:41.2,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:41.2,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:41.2,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:41.2,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.2,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.2,0.3594,-0.6719,-0.6875
GPA-4_A563_S1,41:41.2,0.3594,-0.6719,-0.7031
GPA-4_A563_S1,41:41.2,0.3594,-0.6719,-0.7031
GPA-4_A563_S1,41:41.2,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.3,0.3438,-0.6719,-0.7188
GPA-4_A563_S1,41:41.3,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.3,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.3,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:41.3,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:41.3,0.3438,-0.7031,-0.7188
GPA-4_A563_S1,41:41.3,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.3,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.3,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.3,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:41.4,0.375,-0.6875,-0.7031
GPA-4_A563_S1,41:41.4,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.4,0.3438,-0.7031,-0.7188
GPA-4_A563_S1,41:41.4,0.3281,-0.6875,-0.7188
GPA-4_A563_S1,41:41.4,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.4,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.4,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.4,0.3594,-0.6875,-0.7344
GPA-4_A563_S1,41:41.4,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:41.4,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:41.5,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:41.5,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:41.5,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.5,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.5,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.5,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:41.5,0.375,-0.6875,-0.7188
GPA-4_A563_S1,41:41.5,0.375,-0.6719,-0.7188
GPA-4_A563_S1,41:41.5,0.3594,-0.6719,-0.7031
GPA-4_A563_S1,41:41.5,0.3594,-0.6719,-0.7031
GPA-4_A563_S1,41:41.6,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.6,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:41.6,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.6,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:41.6,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.6,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.6,0.3438,-0.7031,-0.7188
GPA-4_A563_S1,41:41.6,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.6,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:41.6,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:41.7,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:41.7,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.7,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.7,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.7,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:41.7,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:41.7,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.7,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.7,0.375,-0.6875,-0.7031
GPA-4_A563_S1,41:41.7,0.375,-0.6719,-0.7031
GPA-4_A563_S1,41:41.8,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.8,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:41.8,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:41.8,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.8,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:41.8,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:41.8,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.8,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:41.8,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.8,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:41.9,0.3594,-0.6719,-0.7188
GPA-4_A563_S1,41:41.9,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.9,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.9,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:41.9,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:41.9,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.9,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.9,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:41.9,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:41.9,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:42.0,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:42.0,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:42.0,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:42.0,0.3281,-0.6875,-0.7188
GPA-4_A563_S1,41:42.0,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:42.0,0.3438,-0.75,-0.7188
GPA-4_A563_S1,41:42.0,0.3281,-0.7031,-0.7031
GPA-4_A563_S1,41:42.0,0.3281,-0.6719,-0.6875
GPA-4_A563_S1,41:42.0,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:42.0,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:42.1,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:42.1,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:42.1,0.3594,-0.6719,-0.7031
GPA-4_A563_S1,41:42.1,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:42.1,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:42.1,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:42.1,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:42.1,0.3438,-0.6719,-0.6875
GPA-4_A563_S1,41:42.1,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:42.1,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:42.2,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:42.2,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:42.2,0.3281,-0.6719,-0.7188
GPA-4_A563_S1,41:42.2,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:42.2,0.3438,-0.6875,-0.7344
GPA-4_A563_S1,41:42.2,0.3438,-0.6875,-0.7344
GPA-4_A563_S1,41:42.2,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:42.2,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:42.2,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:42.2,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:42.3,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:42.3,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:42.3,0.375,-0.6875,-0.7188
GPA-4_A563_S1,41:42.3,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:42.3,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:42.3,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:42.3,0.3438,-0.6719,-0.7031
GPA-4_A563_S1,41:42.3,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:42.3,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:42.3,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:42.4,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:42.4,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:42.4,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:42.4,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:42.4,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:42.4,0.3438,-0.6875,-0.7188
GPA-4_A563_S1,41:42.4,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:42.4,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:42.4,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:42.5,0.3594,-0.6875,-0.7188
GPA-4_A563_S1,41:42.5,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:42.5,0.3594,-0.7031,-0.7031
GPA-4_A563_S1,41:42.5,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:42.5,0.3438,-0.7031,-0.7188
GPA-4_A563_S1,41:42.5,0.3281,-0.7031,-0.7188
GPA-4_A563_S1,41:42.5,0.3281,-0.6875,-0.7188
GPA-4_A563_S1,41:42.5,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:42.5,0.3125,-0.6875,-0.6875
GPA-4_A563_S1,41:42.5,0.3281,-0.6875,-0.7031
GPA-4_A563_S1,41:42.5,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:42.6,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:42.6,0.3438,-0.6875,-0.7031
GPA-4_A563_S1,41:42.6,0.3438,-0.6875,-0.6875
GPA-4_A563_S1,41:42.6,0.3594,-0.6875,-0.6875
GPA-4_A563_S1,41:42.6,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:42.6,0.3594,-0.6875,-0.7031
GPA-4_A563_S1,41:42.6,0.3594,-0.6875,-0.7031

